,Unnamed: 0,keyword,text,Sentiment
4466,4594.0,dust%20storm,just ran into runner after a dust storm they said to keep my eyes peeled as they heard theres a coursing pounder in the quarry,
4467,4595.0,dust%20storm,bbc news  harry and meghan the royal couple are looking for the exit take the exit take the exit take the exit ,
4468,4596.0,dust%20storm,just ran into nano after a dust storm they said to watch out as they heard theres a hulking corpse fly in the garage,
4469,4597.0,dust%20storm,another one bites the dust bye spartacus ,
4470,4598.0,dust%20storm,dust storm australia th january  jaxa  jma  ,
4471,4599.0,dust%20storm,monster dust storm blankets several australian states  ,
4472,4600.0,dust%20storm,guys im losing it the storm trooper really had to do it to him like that ,
4473,4601.0,earthquake,disasters  creative exhibition practice at parsons school of design and year history of the great hanshina ,
4474,4602.0,earthquake, food truck offers free food for earthquakeaffected tourists in lombok  cyprus aftodioikisi,
4475,4603.0,earthquake,earthquakeph earthquakecavite earthquake information no date and time  jan    pm magnitude   depth,
4476,4604.0,earthquake,hey loves tip lang coming from someone who survived a  magnitude earthquake and volunteered all around the province,
4477,4605.0,earthquake,sismo m  southeast of easter island   utc  temblor csem emsc ,
4478,4606.0,earthquake,puerto rico  earthquake  south korea  bush fire  mexico volcano erupting  guatemala volcano is still erupting  in,
4479,4607.0,earthquake,hello ikonic please pray for everyone who lives near the taal volcano in the philippines they had a phreatic erupti,
4480,4608.0,earthquake,map of felt reports received so far following the earthquake m in puerto rico region  min ago ,
4481,4609.0,earthquake,temblor mb  southeast of easter island magnitude mb  region southeast of easter island date time  ,
4482,4610.0,earthquake,forget all these education debates who remembers the time when apparently there was going to be an earthquake in gh,
4483,4611.0,earthquake,m  southeast of easter island earthquake sismo ,
4484,4612.0,earthquake,m  myanmarindia border region earthquake sismo ,
4485,4613.0,earthquake,m  philippine islands region earthquake sismo ,
4486,4614.0,earthquake,unsilent the democrats arent ready for the earthquake walkaway is bringing in  this thursday jan th find o,
4487,4615.0,earthquake,our fellow americans in puerto rico can use our support after this weeks earthquakes theyve shown their enduring spirit,
4488,4616.0,earthquake,seeing a us territory puertorico suffer from lack of infrastructure has me worried you ar ,
4489,4617.0,earthquake,another quake a  magnitude earthquake occurred km nw of agoncillo batangas at  pm it was felt in tagaytay,
4490,4618.0,earthquake,is vancouver getting another earthquake soon,
4491,4619.0,earthquake,puerto rico  earthquake  south korea  bush fire  mexico volcano erupting  guatemala volcano is still erupting  ind,
4492,4620.0,earthquake,earthquake information no date and time  jan    pm magnitude   depth   kilometers location  ,
4493,4621.0,earthquake,haitians are still asking where the money is from the last earthquake where the crooked clinton foundation collected billi,
4494,4622.0,earthquake,just in an earthquake was felt in parts of calabarzon and metro manila details to follow,
4495,4623.0,earthquake,i had a great time visiting kumamoto i learned about the steady recovery from the  earthquake and discussed the usj,
4496,4624.0,earthquake,a m earthquake has been reported by the geofon for m  philippine islands region link ,
4497,4625.0,earthquake,after this weekends  earthquake we continue to pray for our fellow american citizens in puerto rico trump admin mu,
4498,4626.0,earthquake,a m earthquake has been reported by the geonetnz for  km north of turangi link ,
4499,4627.0,earthquake,a m earthquake has been reported by the geonetnz for  km northwest of culverden link ,
4500,4628.0,earthquake, minago earthquake  has hit canas barrio ponce puerto rico mi  am ast rspr ,
4501,4629.0,earthquake,puertorico the grant will go to the foundation for earthquake relief fund which will be used to activate a serie ,
4502,4630.0,earthquake,puertorico evertec yesterday announced that the company will donate  for earthquake relief in puerto rico ,
4503,4631.0,earthquake,were prepared to go camping but were not prepared for camping to come to us insights into why the pacific nor ,
4504,4632.0,earthquake,earthquake sismo m strikes  km w of castro chile hr min ago more info ,
4505,4634.0,earthquake,thats good because im getting ready to hit that continent with a massive earthquake,
4506,4635.0,earthquake, minago earthquake  has hit canas barrio ponce puerto rico mi  am ast rspr  tem,
4507,4636.0,earthquake,m quake causing weak shaking near culverden ,
4508,4637.0,earthquake, magnitude earthquake  km from volcano hi united states ,
4509,4638.0,earthquake, magnitude earthquake recorded in bulgan aimag montsame mongolia ,
4510,4640.0,earthquake,reminder that haiti saw less than  of all the money that was donated after the earthquake in ,
4511,4641.0,earthquake,tammy the slob sold a cow and then fell asleep before waking up to an earthquake,
4512,4642.0,earthquake,silsby was the founder of the new life childrens refuge this ngos goal was to rescue children orphaned by natural disas,
4513,4643.0,electrocute,no its all literal his moves can shock electrocute and burn demons so the all t ,
4514,4644.0,electrocute,imma electrocute it,
4515,4645.0,electrocute,tfw no gf to electrocute,
4516,4646.0,electrocute,i have a dream that one day i will be able to electrocute chickens on vertigo with my new zeus skin,
4517,4647.0,electrocute,im sorry what this girl consented to it women like that shit just as much as men electrocute me ,
4518,4648.0,electrocute,i would like to electrocute everyone who says this,
4519,4649.0,electrocute,and i want boris to make it illegal with harsh penalties to electrocute s of fish in order to make t,
4520,4650.0,electrocute,ecg pole electrocute young man at kpando  ,
4521,4653.0,electrocute,wrestling is the best thing ever you want action wrestling you want drama wrestling you want comedy wrestling,
4522,4654.0,electrocute,okay yeah i still believe in basic human rights i wouldnt wanna electrocute them or anything but i h ,
4523,4655.0,electrocute,yeah me when i electrocute link,
4524,4656.0,electrocute,ahri also landed full r ulti full w ignite and thunderlordselectrocute no ,
4525,4657.0,electrocute,hey you former russian spy electrocute me,
4526,4658.0,electrocute,id really mace and electrocute a gal before i lose a fight fr ,
4527,4659.0,electrocute,yall horny im gonna call god and have him come electrocute yall for real,
4528,4660.0,electrocute,tryna electrocute myself,
4529,4661.0,electrocute,teen vouge started the made up rumor turned meme that mike pence wants to electrocute gay ,
4530,4662.0,electrocute,less than  hours until my exam and all ive done in the past  hours is spill coffee all over me buy a sparkling energy d,
4531,4663.0,electrocute,less than  hours until my exam and all ive done in the past  hours is spill coffee all over me buy a sparklin ,
4532,4664.0,electrocute,they can electrocute you check out the thread i horrorlaughed at a number of them,
4533,4665.0,electrocute,i dont otp her but win with her is just spam slows with ga and wait for your te ,
4534,4666.0,electrocute,why doesnt pokepark  let you bully piplup run into them and electrocute,
4535,4667.0,electrocute,dont electrocute yourself,
4536,4668.0,electrocute,leftclick causes power outage rightclick electrocute self scrollwheel takes you back or forward in time,
4537,4669.0,electrocute,if a shorty ever ask me to electrocute her im just gonna have to go home ,
4538,4670.0,electrocute,jasmine im about to go electrocute my pussy ill call you back,
4539,4672.0,electrocute,wind turbines chop up and electric wires electrocute millions of birds and bats annual ,
4540,4673.0,electrocute,wind turbines chop up and electric wires electrocute millions of federally protected ,
4541,4674.0,electrocute,wind turbines chop up and electric wires electrocute millions of federally protected bir ,
4542,4675.0,electrocute,i think electrocute is op ,
4543,4676.0,electrocute,one wordperimenopause i would electrocute myself,
4544,4677.0,electrocute,wind turbines chop up and electric wires electrocute millions of federally protected birds a ,
4545,4678.0,electrocute,you mustve never played titanfall its made by the same guys it makes sense its perfect ,
4546,4679.0,electrocute,wind turbines chop up and electric wires electrocute millions of federally protected birds and bats annually with i ,
4547,4680.0,electrocute,electrocute big hit ,
4548,4681.0,electrocute,wind turbines chop up and electric wires electrocute millions of federally protected birds and bats annually with impunity,
4549,4682.0,electrocute,like bro if you dont electrocute this food and shut up,
4550,4683.0,electrocute,like bro if you dont electrocute this food and shut up ,
4551,4684.0,electrocute,apologize hahaha dont make me laugh you know you liked it and speaking of electrocute he snap ,
4552,4685.0,electrocute,i would help you i think we should electrocute him,
4553,4686.0,electrocute,committedsuicidekillselfhangedhanginghangshockwavedrownelectricshockelectrocute ,
4554,4687.0,electrocute,i saw the nasty version of me using conductors to electrocute his version of harls ill have to ask nate if hes interested,
4555,4688.0,electrocute,send me the money for one and ill let u watch a dude tie me down and electrocute me idc ill even dress as dva or ,
4556,4689.0,electrocute,women dont want to be electrocuted cries in i cant afford a violet wand to electrocute my own nipples,
4557,4690.0,electrocute,my mask eyes electrocute,
4558,4691.0,electrocute,mr rexs zealous adventure electrocute a cat  mrrexgame mrrex gamedev gamemaker ,
4559,4692.0,electrocute,from a depressed little boy to a strong ass woman lgbtqgang ,
4560,4693.0,electrocute, electrocute the warlock who tripped on him by accident  creep everyone out by being the first to pick up a skull ,
4561,4694.0,electrocute,if killua were to electrocute deku he would be not be able to do anything about it ,
4562,4695.0,electrocute,veigar with electrocute rn is hilariously op  and  after not playing him for like  months,
4563,4696.0,electrocute,fuck you dont ignore my power rattata uses thunder to electrocute the chief to death,
4564,4697.0,electrocute,you electrocute them while they are running and screaming hang them by a foot and cut their necks o ,
4565,4698.0,electrocute,yes electrocute me pls ,
4566,4699.0,electrocute,dont make me snap my finger and electrocute you to death lol theelderscrollsonline eso mage altmer psijic ,
4567,4700.0,electrocute,twitter keeps getting stupider and stupider today somebody electrocute me if i look at it again please and thank you,
4568,4701.0,electrocute,my mask eyes electrocute ive just joined i know little to nothing,
4569,4702.0,electrocute,dont electrocute me ooo,
4570,4703.0,electrocute,   kaboom join us wed kaboom has labeled his wheel of science with everything from optical illusions to che ,
4571,4705.0,electrocute,literal legend by ms erotica makes me want to pee on a plugged in hairdryer and electrocute myself,
4572,4706.0,electrocute,this old scraggly bearded bastard gonna ask me if i stick my finger in a socket and electrocute myself to get my hair like thisi,
4573,4707.0,electrocute,because everytime i feel like doing some weird furry scat piss shit i lightly electrocute myself t ,
4574,4708.0,electrocute,you electrocute our desperate daughter,
4575,4709.0,electrocute,yall using car batteries to power a vehicle  while im using them to electrocute your girlfriends nipples ,
4576,4710.0,electrocute,streaming tonight at pm you might want to watch because there is a chance i might electrocute myself the window ,
4577,4712.0,electrocute,depression been hittin differently these past few weeks someone electrocute me,
4578,4713.0,electrocute,i used to beg my mom for these shoes and never got them because my mom received a whatsapp message saying these wil ,
4579,4714.0,electrocute,posts that electrocute you,
4580,4715.0,electrocute,fkughfdkhg i was about to tweet this do they ever stop and think maybe they are extremely non v ,
4581,4716.0,electrocute,have so much energy lately that i electrocute people,
4582,4717.0,electrocute,your mission should you choose to accept it is to bungee into the underground lair of doctor lavender the old th ,
4583,4718.0,electrocute,no offense but getting a job as an oap at a radio station in abuja wont suck like at all please rt guys my helper mig,
4584,4719.0,electrocute,and i want boris to make it illegal with harsh penalties to electrocute s of fish in order to ma ,
4585,4720.0,electrocuted,uttar pradesh police electrocuted falsely arrested me for giving legal aid to anticaa protestors kota lawyer  india new,
4586,4721.0,electrocuted,up police electrocuted falsely arrested me for giving legal aid to anticaa protestors kota lawyer  india news ,
4587,4722.0,electrocuted,up police electrocuted arrested me for giving legal aid to anticaa protestors kota lawyer ,
4588,4723.0,electrocuted,a neighbor just died cleaning off ash from their roof he got electrocuted then fell head first into the middle of the str,
4589,4724.0,electrocuted,should this happen to any indian citizen just because he has a muslim name and who is merely doing his professional du,
4590,4725.0,electrocuted,shame lawyer friends we need to rise this is a direct attack on all of us for doing what we are duty bound to do wha,
4591,4726.0,electrocuted,naming rules of sams laptops new machine named after what befell the former machine i electrocuted moment need a new name,
4592,4727.0,electrocuted,lawyer who gave aid to anticaa protestors electrocuted by up cops ,
4593,4728.0,electrocuted,lawyer arrested for doing his duty of providing legal aid in up clearly the up government has no respect for lawconstitut,
4594,4729.0,electrocuted,naming rules of sams laptops new machine named after what befell the former machine last machine was electrocuted,
4595,4730.0,electrocuted,an electrician at kpando in the volta region has been electrified whilst on his job yennews topspeed shedeybee ,
4596,4731.0,electrocuted,did the same thing on sundayreading book on reclining sofa electricpicked up coffeespilled sai ,
4597,4733.0,electrocuted,vereeniging  man electrocuted at residence  ,
4598,4734.0,electrocuted,mohammad faisal a rajasthanbased lawyer has claimed that he was wrongly picked by the sog team of uttar pradesh police fr,
4599,4736.0,emergency,the past five years are the top five warmest years recorded in the ocean and the past  years are also the top  years o,
4600,4737.0,emergency,emergency airlift sent us   round pmags to hand out tomorrow in richmond to nra members who show up to fight no,
4601,4738.0,emergency,australia fires update our animal rescue team continues to look for signs of life on kangaroo island amp provide care for su,
4602,4739.0,emergency,in times of darkness comes a ray of hope judge kamini lau stands out amp will inspire generations to come judges with cons,
4603,4740.0,emergency,climate amp environmental grief is something we all have to face when we realise the scale of the emergency we face gove,
4604,4741.0,emergency,were going to be on tv  losing it our mental health emergency is the story of mentalhealth in britain told by our,
4605,4742.0,emergency,i dont know if its the climate emergency megxit or the terrible state of world politics but im seeing a lot o ,
4606,4743.0,emergency,well it happenedi just got a letter from my local munincipal court showing i owe  in total fines and if i dont p,
4607,4744.0,emergency,okay now that we know for sure maybe authorities will go after him and his cohorts for the stunt tying up emergen ,
4608,4745.0,emergency,if economic growth is stagnating at below  level and inflation is running up to  we have the exact definition of,
4609,4746.0,emergency,sadly ordering pizza is easier than getting emergency healthcare in nigeria right now why people are actively thinking amp,
4610,4747.0,emergency,emergency message  via,
4611,4748.0,emergency,gaurcity st avenue greno west security and staff removed abruptly the a,
4612,4749.0,emergency,she  sir i heard you are giving modis health insurance card iam in an emergency  can you help me me  kindly tell m,
4613,4750.0,emergency,the amazing new game about abortion womb raider and its sequel emergency room invader,
4614,4751.0,emergency,queen elizabeth speaks out on harry and meghan after emergency meeting  ,
4615,4752.0,emergency,wwx emergency im gonna turn into a paperman and investigate jgys case also wwx ohh is that lwjs forhead ribbon,
4616,4753.0,emergency,in the meantime bertha the fnadir leads you to the frat house where sebastian melmoth and jenny greenteeth take t ,
4617,4754.0,emergency,food banks are a very visible consequence of inadequate incomes holiday hunger and schemes to alleviate it plus provision of,
4618,4755.0,emergency,this week in the commons i voiced concerns that our environmental standards will be lowered postbrexit we are in a climat,
4619,4756.0,emergency,video call me and show me breast for no reasons that shit is sexy af my weakness point for emergency billing niyen fast f,
4620,4757.0,emergency,that weather is reacting how it should in winters andour deeds should prevent the govt from ,
4621,4758.0,emergency,caha is calling on the australiangovernment to take action on climatechange climate change is a health emergency liv,
4622,4759.0,emergency,user deals wise company emergency food supplies sale up to  off  owldeals bargains coupon blackfriday,
4623,4760.0,emergency,this is an australian magpie this little bird has seen so much emergency recently that it has started to mimic the sou,
4624,4761.0,emergency,met a former bureaucrat who is among the  former civil servants who have written an open letter saying that caa ,
4625,4762.0,emergency,walk downstairs look for the ls telephone directory scroll through ,
4626,4763.0,emergency,newtrip  american heart association focused update on neonatal resuscitation update to american heart associ ,
4627,4764.0,emergency,a major search and rescue operation is underway in china after a bus and pedestrians dropped into a sinkhole it happen,
4628,4765.0,emergency,wildfire rips along south koreas eastern coast prompting national emergency ,
4629,4766.0,emergency,ds mishraemergency medical officerchhibramaui was present there as i was treating patients one of the patients said he d,
4630,4767.0,emergency,wise leaders deliver wise outcomes so where ,
4631,4768.0,emergency,for the rd time in less than three years the trump administration is asking scotus for emergency relief to allow a n,
4632,4769.0,emergency,love is so hard to find that women really out here willing to help pay bills this is really a state of emergency,
4633,4770.0,emergency,the worlds oceans are the clearest measure of the climate emergency,
4634,4771.0,emergency,torontoarea residents had a rude awakening sunday after receiving a false alert about a nuclear powerplant emerge ,
4635,4772.0,emergency,including extinction rebellion on the already controversial prevent programme list is madness being concerned abou,
4636,4773.0,emergency,democrats said impeachment was an emergency then they sat on the impeachment articles for weeks they also told us t,
4637,4774.0,emergency,presenting asim riaz bravo p hello  its an emergency there is a handsome guy in my house oh wait a second cancel t,
4638,4775.0,emergency,in melbourne the air is dangerous fresh food is expensive and they cant even play the tennis without getting sick and,
4639,4776.0,emergency,melbourne is facing an air quality emergency tuesday as hazardous levels of smoke haze engulf the city  as pollution lev,
4640,4778.0,emergency,today vdem officially cuts the ribbon on its new headquarters at  farrar court in n chesterfield joined by f ,
4641,4779.0,emergency,what climate emergency asks the  only the briefest mention of it in their top story airline tax break may be criticised,
4642,4780.0,emergency,refuses to vote to end his emergency at the border which could possibly put an end to his ste ,
4643,4781.0,emergency,is this your constituency what is the status of this emergency in neelumvalley ajk  is the pakis,
4644,4782.0,emergency,reneworegon its time to take action on our climate emergency im counting on my legislators to pass a,
4645,4783.0,emergency,this idiot ws cm of up he is asking doc on emergency duty to leave ward so he cud do selective politicshe told doc u r j,
4646,4784.0,emergency,in case of emergency please remove your bra wear the tight pretty ones if youre near australianbushfires ,
4647,4785.0,emergency,australia is in the frontline of the climate emergency and the world is looking to us to be in the forefront of climat,
4648,4786.0,emergency,the mta is in a state of emergency riders say the subway is still infuriatingly slow and now im the lucky repo,
4649,4787.0,emergency,adoreyou by seventeen i call this my emergency medicine their cuteness cure everything   odetoyouinchi h,
4650,4788.0,emergency,why is parked like this at pick n pay craighall park there is no emergency here shopping ,
4651,4789.0,emergency,does your phone have an ice contact someone that a paramedic a doctor nurse or police officer should contact in cas,
4652,4790.0,emergency,  utc the plane with registration ra from the russian emergency ministry just departed at moscow  ,
4653,4791.0,emergency,the people who are telling us that this speciesthreatening climate emergency is the new normal and that we should just,
4654,4792.0,emergency,will hodgman is the man who decimated tasmanian health care people with ,
4655,4793.0,emergency,criminal sentencing  how it works  maximum sentence for assaulting an emergency worker is doubled  r,
4656,4794.0,emergency,regardez la diffusion de  protesters hold emergency march for scottish independence in glasgow indyref in,
4657,4795.0,emergency,black milwaukee woman dies after long emergency room wait  blavity news ,
4658,4796.0,emergency,sent an emergency alert at pm requesting support after receiving word the sheriff is on the way to evict,
4659,4797.0,emergency,get involved in shaping somerset somersets climate emergency strategy right now complete this survey amp give yr views,
4660,4798.0,emergency, why you should never ever bring your carryon with you during an emergency evacuation ,
4661,4799.0,emergency,kwazulunatal helicopter emergency medical services a good morning from the hems crew of netcare  who are currently in,
4662,4800.0,emergency,make no mistake our toxic air is a public health emergency and we havent done enough to tackle this threat to our society,
4663,4801.0,emergency,ive never posed in the office block coz whenever im hired im already plotting my route to the emergency exit ,
4664,4802.0,emergency,route  diversion towards stockport only for emergency gas works on carrington road  tues  january until furt ,
4665,4803.0,emergency,australia day  should be for all emergency workers  paid amp volunteer including those who made s ,
4666,4804.0,emergency,help rescue and care for the innocent victims of the fires millions of animals are dying from the australian wildf ,
4667,4805.0,emergency%20plan,surprise not the coalition doesnt have a national emergency communications plan either its stuffed us everywhere,
4668,4806.0,emergency%20plan,i respectfully put it to you that this bushfire emergency has put more jobs at risk than a sensible order,
4669,4807.0,emergency%20plan,a great opportunity for llr colleagues to learn from our counterparts in derbyshire on the challenges amp successes of int,
4670,4808.0,emergency%20plan,very important read from my friend sandrine dixsondeclve we can emerge from our planetary emergency heres a plan ,
4671,4809.0,emergency%20plan,given that  includes selfmanagement strategies removal access to means socialemotional support,
4672,4810.0,emergency%20plan,i need a emergency action plan incase something ever happens to me cause i dont want churro to think his mom just ,
4673,4811.0,emergency%20plan,we can emerge from our planetary emergency heres a plan ,
4674,4812.0,emergency%20plan,still no apology from for refusing to act on recommendations for a national emergency plan for australianbu,
4675,4813.0,emergency%20plan,a plan to overcome climatecrisis ,
4676,4814.0,emergency%20plan,a recent report published by cerg urges practical leadership and rapid change to meet scotlands climate change targe,
4677,4815.0,emergency%20plan,i wonder what quality melbournes air would be if  months the pm had taken home affairs advice and ,
4678,4816.0,emergency%20plan,the plan to reduce apd was scrapped after the declaration of a climate emergency by the scottish governm ,
4679,4817.0,emergency%20plan,a district council trying to scrap its local plan on climate emergency grounds may see its decisionmaking powers transferred,
4680,4818.0,emergency%20plan,given that  includes selfmanagement strategies removal access to means socialemotional s ,
4681,4819.0,emergency%20plan,i kind of agree with the objectives of the investigation its high time we review the emergency plan in place for ,
4682,4820.0,emergency%20plan,another scenario find a state of climate emergency and declare it then declare martial law so we can f ,
4683,4821.0,emergency%20plan,  plan to minimise climate emergency effects on peoples health working group and scientific committee will advise gove,
4684,4822.0,emergency%20plan,my battle cry before next weeks davos lets make this the year of transformative action climateemergency plane,
4685,4823.0,emergency%20plan,the lionlife assist helpline aims to provide its clients with the best value added benefits for emergency funeral ,
4686,4824.0,emergency%20plan,the most critical part of the plan is to get the additional power online asap all ipps must assist    this is ,
4687,4825.0,emergency%20plan,bringing new emergency supply on stream as rapidly as possible cutting red tape that prevents independent power pr ,
4688,4826.0,emergency%20plan,a standard building has emergency exit and fire extinguisher as a standard finance has insurance plan contact me for the best plan,
4689,4827.0,emergency%20plan,bernies base is working class people earning wages well below k ,
4690,4828.0,emergency%20plan,come on this is a medical emergency cannot manage without powerwhats your plan to help thi,
4691,4829.0,emergency%20plan,come on this is a medical emergency cannot manage without powerwhats your plan to help this morning,
4692,4830.0,emergency%20services,castertonapsley rd c dergholm  road closed  emergency services access only  victraffic,
4693,4831.0,emergency%20services,weather update heavy rain and the potential dangerous impacts to fire grounds in nsw and east victoria video is current at,
4694,4833.0,emergency%20services,in response to the current bushfirecrisis is extending and increasing emergency veterinary services for anima,
4695,4834.0,emergency%20services,westwimmera  castertonapsley road c  road closed  emergency services access only  fire ,
4696,4835.0,emergency%20services,i honestly believe dat this services should b administered by d gov electricityeducationemergency servicesenviro ,
4697,4836.0,emergency%20services,priti patel defends inclusion of extinction rebellion on uk terror list  with threats to cause mayhe,
4698,4837.0,emergency%20services,tourists welcome  just check the fire maps emergency services warnings and air quality before you go anywhere dont,
4699,4838.0,emergency%20services,emergency services are battening to save homes from stormbrendan here in carrickfergus the water continues to flood street,
4700,4839.0,emergency%20services,two lanes have been closed while emergency services deal with the incident  m slough,
4701,4840.0,emergency%20services,rt  rt  avoid feeling like youre hassling and inc ,
4702,4842.0,emergency%20services,the hawks and are coming to morwell on feb  for an emergency services themed practice match entry will be,
4703,4843.0,emergency%20services,the hawks and are coming to morwell on feb  for an emergency services themed practice match entry ,
4704,4844.0,emergency%20services,a north of earwig corner lewes rtc reported road blocked bothways emergency services on scene ,
4705,4845.0,emergency%20services,roadworks are coordinated and approved by a group that includes local roads engineers netw ,
4706,4846.0,emergency%20services,perhaps d facilities n services provided by gujarat govt on health sectors is more commendable n ap ,
4707,4847.0,emergency%20services,a north of earwig corner lewes rtc reported road blocked bothways emergency services on scene  ,
4708,4848.0,emergency%20services,plumber massachusetts available  professional services call  read more  ,
4709,4849.0,emergency%20services,this evening a crew from york was called to the foss to assist in a potential rescue can i remind peopl,
4710,4850.0,emergency%20services,injury units treat broken bones sprains burns and other nonlife threatening injuries charges have recently been reduced an,
4711,4851.0,emergency%20services,the emergency services in buea have come under review this as locals in great soppo buea watch with pity as a yo ,
4712,4852.0,emergency%20services,tonight we are illuminating the sydney opera house sails to show our support for everyone affected by the australian bu,
4713,4853.0,emergency%20services,kwazulunatal helicopter emergency medical services a good morning from the hems crew of netcare  who are current ,
4714,4854.0,emergency%20services,western cape helicopter emergency medical services netcare  a specialised helicopter ambulance has been activated ,
4715,4855.0,emergency%20services,gauteng helicopter emergency medical services netcare  a specialised helicopter ambulance has been activated for ,
4716,4859.0,emergency%20services,a beautiful pic of a great save by amp metropolitan fire service mfs teamwork on kangarooisland one of many res,
4717,4860.0,emergency%20services,for those of you who like rugby  are offering all emergency services personnel free entry to their match on,
4718,4861.0,emergency%20services,no but donating to charities volunteering my time at the state emergency services working in clim ,
4719,4862.0,emergency%20services,angry hauliers meet with council chiefs over planned sixmonth a closure more info  t ,
4720,4863.0,emergency%20services,collision nbound between j red cow and j lucan blocking the right and middle lanes emergency services are on route tra,
4721,4864.0,emergency%20services,enjoy the trannabis chi shop knowing  from each purchase gets donated to the transwellnesscenter for both emerge ,
4722,4865.0,emergency%20services,emergency services at scene of multivehicle crash near muff  donegal,
4723,4866.0,emergency%20services,basildon council due to essential maintenance work our emergency outofhours telephone number amp some website onl ,
4724,4867.0,emergency%20services,emergency services called to a collision on the m near maidstone read more on this   uk news,
4725,4868.0,emergency%20services,this watch amp act message is being issued for the buchan south area dont wait leaving now is the safest option  condit,
4726,4869.0,emergency%20services,productive meeting with and fellow bucks mps amp today bucks mps working togethe,
4727,4870.0,emergency%20services,its so unnerving we were up in bairnsdale and the place was swarmed with po ,
4728,4871.0,emergency%20services,ahhhh jess cat spock just got major dental surgery but we just found out that jess condo flooded so im here loo ,
4729,4872.0,emergency%20services,all this cash wasted while our emergency services are struggling ,
4730,4873.0,emergency%20services,hey awesome to hear praise for emergency services supporting communities in need we acknowledge t ,
4731,4874.0,emergency%20services,collision nbound between j red cow and j lucan blocking the right and middle lanes emergency services are on r ,
4732,4875.0,emergency%20services,our thoughts are with everyone affected by the devastating bushfires maddocks has pledged k to the victorianbush,
4733,4876.0,emergency%20services,wanted mayor sheehan donor to receive a lucrative city contract ,
4734,4877.0,emergency%20services,emergency services called to a collision on the m near maidstone read more on this   ,
4735,4878.0,emergency%20services,ive been getting alerts from the government emergency services app saying that the air is hazardous to he,
4736,4879.0,emergency%20services,no your child isnt a cause is it the context is the e ,
4737,4880.0,emergency%20services,m between j maidstone amp j leybourne there is a traffic collision within the roadworks blocking lanes  amp  ,
4738,4881.0,emergency%20services,true what a mess we are in that abuse of our emergency services has become common place ,
4739,4882.0,emergency%20services,cumbria county council is refusing to reveal the full cost of a new base for south cumbrias emergency services as the bu,
4740,4883.0,emergency%20services,are you experiencing any home emergencies in such a situation request a service by calling us and within a maximu ,
4741,4884.0,emergency%20services,comeback giveback and i are hosting a charity project we have chosen wildlife victoria which is a nonpro,
4742,4885.0,emergency%20services,cumbria county council is refusing to reveal the full cost of a new base for south cumbrias emergency services as ,
4743,4887.0,emergency%20services,thus is a match day at fernhurst the council need to act lives are at r ,
4744,4888.0,emergency%20services,stand together against attacks on members of the emergency services  are such attacks hate crimes why are angry people t,
4745,4889.0,emergency%20services,very smokey in melbourne today destruction and impact of the bushfiresaustralia seems unrelenting deep gratitud ,
4746,4890.0,emergency%20services, update a westbound between tesco and audi roundabouts huntingdon road blocked due to road traffic collisi ,
4747,4891.0,emergency%20services,the bushfire case support program can provide free information and advice for people impacted by the gippsland and north e,
4748,4892.0,emergency%20services,yeah i hold little hope i feel for the local hospitals and the emergency services,
4749,4893.0,emergency%20services,for those of you who like rugby  are offering all emergency services personnel free entry to their ma ,
4750,4894.0,emergency%20services,hah now we know the real reason for the silence by the govt on new years eve without fanfar,
4751,4895.0,emergency%20services,are we there yet wont be long now traffic starting to move on n nb following multivehicle collision between j ,
4752,4896.0,emergency%20services,thats great news chris personally as a family man i wouldnt have any i ,
4753,4897.0,engulfed,too engulfed in xenophobia to notice nd lr is rich daily mail hatred is only for poor foreigners ,
4754,4898.0,engulfed,dmregister rt tdavisdmr a man is believed to have ended a daylong standoff with police by setting fire to his own ,
4755,4899.0,engulfed,dmregister over the course of the hour standoff with law enforcement police say the man fired multiple rounds ,
4756,4900.0,engulfed,yes you did by telling me things just like you try to d ,
4757,4901.0,engulfed,engulfed by the flames engulfed in the shame betrayed by your imagination rareoutnow  ,
4758,4902.0,engulfed,my love this day is solely for you my mind fills with wonders as i think of the ways u may spend it im only hoping that every,
4759,4903.0,engulfed,richard branson engulfed in crisis at flybe after virgin rescue ,
4760,4904.0,engulfed,they will tell stories of it in there wallaby culture amp long after humans are gone and the wallaby ppl rule the,
4761,4905.0,engulfed,meanwhile uncle andy reacts to his story in the press become yesterdays news engul ,
4762,4906.0,engulfed,new blog post the inquisition to me i think emotions are like huge waves crashing against me i dont feel the emoti,
4763,4907.0,engulfed,shocking moment a bus is engulfed by a massive sinkhole leaving six dead and  injured ,
4764,4908.0,engulfed,landmark paris trial of disgraced former athletics supremo lamine diack delayed until june after surprise new evidence with i,
4765,4909.0,engulfed,engulfed  ,
4766,4910.0,engulfed,so engulfed in the news about hawaiifb coach rolo that i didnt notice amp while at dinner a,
4767,4911.0,engulfed,pia spun like practiced her foot coming down perfectly on its mark but the floor didnt connect instead her shoe slipp,
4768,4912.0,engulfed,it was this weird moment of fear that just totally engulfed me and made me feel totally inferior to anyone else who creat,
4769,4913.0,engulfed,the native doctor called cjn and the rascal called agf cannot stand you in physique and intellect unfortun ,
4770,4914.0,engulfed,become so engulfed in your happiness and stay unbothered,
4771,4915.0,engulfed,aussie teacher caught up in philippines volcano eruption reveals the surreal moment ash engulfed the town he was staying,
4772,4916.0,engulfed,i forgot id like number   i was too engulfed with my message ,
